match_id,puuid,unit_character_id,items,rarity,tier,placement
NA1_5220718169,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,tft13_elise,[],4,1,7
NA1_5220718169,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_Garen,"['TFT_Item_RedBuff', 'TFT_Item_Redemption', 'TFT_Item_SpectralGauntlet']",4,2,7
NA1_5220718169,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_Twitch,"['TFT_Item_ForceOfNature', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_InfinityEdge']",4,2,7
NA1_5220718169,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_Vi,"['TFT_Item_HextechGunblade', 'TFT_Item_TitansResolve', 'TFT_Item_UnstableConcoction']",4,2,7
NA1_5220718169,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_Caitlyn,[],6,1,7
NA1_5220718169,tWUStdgWHPH1ue_bJyubPVUHw-pMPhwz3tirU5Vow1Yooh8um_e6KZOd5XBmpNmQHXsdMnsemqVQLQ,TFT13_Fish,[],0,2,3
NA1_5220718169,tWUStdgWHPH1ue_bJyubPVUHw-pMPhwz3tirU5Vow1Yooh8um_e6KZOd5XBmpNmQHXsdMnsemqVQLQ,TFT13_Shooter,[],0,2,3
NA1_5220718169,tWUStdgWHPH1ue_bJyubPVUHw-pMPhwz3tirU5Vow1Yooh8um_e6KZOd5XBmpNmQHXsdMnsemqVQLQ,TFT13_Gangplank,"['TFT_Item_ThiefsGloves', 'TFT_Item_LastWhisper', 'TFT_Item_UnstableConcoction']",2,2,3
NA1_5220718169,tWUStdgWHPH1ue_bJyubPVUHw-pMPhwz3tirU5Vow1Yooh8um_e6KZOd5XBmpNmQHXsdMnsemqVQLQ,TFT13_Beardy,"['TFT_Item_ThiefsGloves', 'TFT_Item_RedBuff', 'TFT_Item_WarmogsArmor']",2,2,3
NA1_5220718169,tWUStdgWHPH1ue_bJyubPVUHw-pMPhwz3tirU5Vow1Yooh8um_e6KZOd5XBmpNmQHXsdMnsemqVQLQ,TFT13_TwistedFate,"['TFT_Item_ThiefsGloves', 'TFT_Item_ArchangelsStaff', 'TFT_Item_RabadonsDeathcap']",2,2,3
NA1_5220718169,tWUStdgWHPH1ue_bJyubPVUHw-pMPhwz3tirU5Vow1Yooh8um_e6KZOd5XBmpNmQHXsdMnsemqVQLQ,TFT13_Ambessa,['TFT_Item_NightHarvester'],4,2,3
NA1_5220718169,tWUStdgWHPH1ue_bJyubPVUHw-pMPhwz3tirU5Vow1Yooh8um_e6KZOd5XBmpNmQHXsdMnsemqVQLQ,TFT13_Vi,"['TFT_Item_Quicksilver', 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve']",4,1,3
NA1_5220718169,tWUStdgWHPH1ue_bJyubPVUHw-pMPhwz3tirU5Vow1Yooh8um_e6KZOd5XBmpNmQHXsdMnsemqVQLQ,TFT13_Jayce,"['TFT13_Item_SquadEmblemItem', 'TFT_Item_WarmogsArmor', 'TFT_Item_SpectralGauntlet']",6,2,3
NA1_5220718169,tWUStdgWHPH1ue_bJyubPVUHw-pMPhwz3tirU5Vow1Yooh8um_e6KZOd5XBmpNmQHXsdMnsemqVQLQ,TFT13_Caitlyn,"['TFT_Item_InfinityEdge', 'TFT_Item_BlueBuff', 'TFT_Item_InfinityEdge']",6,2,3
NA1_5220718169,tWUStdgWHPH1ue_bJyubPVUHw-pMPhwz3tirU5Vow1Yooh8um_e6KZOd5XBmpNmQHXsdMnsemqVQLQ,TFT13_JayceSummon,[],9,2,3
NA1_5220718169,Pz4j86ApUpq-lWRNJXIbBBvcDIM0Rd4QPoSVt2VL5z4Fda90KE_u-KZRPKbMp8mGsHa2UUsEmoOiTQ,TFT13_Vladimir,[],1,2,1
NA1_5220718169,Pz4j86ApUpq-lWRNJXIbBBvcDIM0Rd4QPoSVt2VL5z4Fda90KE_u-KZRPKbMp8mGsHa2UUsEmoOiTQ,TFT13_Tristana,[],1,2,1
NA1_5220718169,Pz4j86ApUpq-lWRNJXIbBBvcDIM0Rd4QPoSVt2VL5z4Fda90KE_u-KZRPKbMp8mGsHa2UUsEmoOiTQ,tft13_swain,"['TFT_Item_Morellonomicon', 'TFT_Item_SpearOfShojin', 'TFT_Item_PowerGauntlet']",2,2,1
NA1_5220718169,Pz4j86ApUpq-lWRNJXIbBBvcDIM0Rd4QPoSVt2VL5z4Fda90KE_u-KZRPKbMp8mGsHa2UUsEmoOiTQ,TFT13_Nami,[],2,2,1
NA1_5220718169,Pz4j86ApUpq-lWRNJXIbBBvcDIM0Rd4QPoSVt2VL5z4Fda90KE_u-KZRPKbMp8mGsHa2UUsEmoOiTQ,tft13_elise,"['TFT_Item_FrozenHeart', 'TFT_Item_FrozenHeart', 'TFT_Item_NightHarvester']",4,2,1
NA1_5220718169,Pz4j86ApUpq-lWRNJXIbBBvcDIM0Rd4QPoSVt2VL5z4Fda90KE_u-KZRPKbMp8mGsHa2UUsEmoOiTQ,TFT13_Ambessa,[],4,2,1
NA1_5220718169,Pz4j86ApUpq-lWRNJXIbBBvcDIM0Rd4QPoSVt2VL5z4Fda90KE_u-KZRPKbMp8mGsHa2UUsEmoOiTQ,TFT13_Garen,"['TFT_Item_Redemption', 'TFT_Item_WarmogsArmor', 'TFT_Item_WarmogsArmor']",4,2,1
NA1_5220718169,Pz4j86ApUpq-lWRNJXIbBBvcDIM0Rd4QPoSVt2VL5z4Fda90KE_u-KZRPKbMp8mGsHa2UUsEmoOiTQ,TFT13_LeBlanc,"['TFT_Item_GuinsoosRageblade', 'TFT_Item_RabadonsDeathcap', 'TFT_Item_PowerGauntlet']",6,2,1
NA1_5220718169,Pz4j86ApUpq-lWRNJXIbBBvcDIM0Rd4QPoSVt2VL5z4Fda90KE_u-KZRPKbMp8mGsHa2UUsEmoOiTQ,TFT13_Viktor,[],8,1,1
NA1_5220718169,Pz4j86ApUpq-lWRNJXIbBBvcDIM0Rd4QPoSVt2VL5z4Fda90KE_u-KZRPKbMp8mGsHa2UUsEmoOiTQ,TFT13_Sion,[],9,1,1
NA1_5220718169,wjziaJEizlKMauVJsK2LEks5lceAKt12okHZjh6Hk7NWIL6NEY4-eaNVr4tQrkns_EEImHz9ngI4bw,TFT13_Vladimir,[],1,2,2
NA1_5220718169,wjziaJEizlKMauVJsK2LEks5lceAKt12okHZjh6Hk7NWIL6NEY4-eaNVr4tQrkns_EEImHz9ngI4bw,TFT13_Ziggs,[],1,1,2
NA1_5220718169,wjziaJEizlKMauVJsK2LEks5lceAKt12okHZjh6Hk7NWIL6NEY4-eaNVr4tQrkns_EEImHz9ngI4bw,TFT13_Cassiopeia,[],2,2,2
NA1_5220718169,wjziaJEizlKMauVJsK2LEks5lceAKt12okHZjh6Hk7NWIL6NEY4-eaNVr4tQrkns_EEImHz9ngI4bw,tft13_elise,[],4,1,2
NA1_5220718169,wjziaJEizlKMauVJsK2LEks5lceAKt12okHZjh6Hk7NWIL6NEY4-eaNVr4tQrkns_EEImHz9ngI4bw,TFT13_Silco,[],4,2,2
NA1_5220718169,wjziaJEizlKMauVJsK2LEks5lceAKt12okHZjh6Hk7NWIL6NEY4-eaNVr4tQrkns_EEImHz9ngI4bw,TFT13_Garen,['TFT_Item_DragonsClaw'],4,2,2
NA1_5220718169,wjziaJEizlKMauVJsK2LEks5lceAKt12okHZjh6Hk7NWIL6NEY4-eaNVr4tQrkns_EEImHz9ngI4bw,TFT13_Jayce,[],6,2,2
NA1_5220718169,wjziaJEizlKMauVJsK2LEks5lceAKt12okHZjh6Hk7NWIL6NEY4-eaNVr4tQrkns_EEImHz9ngI4bw,TFT13_LeBlanc,"['TFT_Item_RapidFireCannon', 'TFT_Item_SpearOfShojin', 'TFT_Item_PowerGauntlet']",6,2,2
NA1_5220718169,wjziaJEizlKMauVJsK2LEks5lceAKt12okHZjh6Hk7NWIL6NEY4-eaNVr4tQrkns_EEImHz9ngI4bw,TFT13_Mordekaiser,"['TFT_Item_GuardianAngel', 'TFT_Item_UnstableConcoction', 'TFT_Item_JeweledGauntlet']",6,2,2
NA1_5220718169,wjziaJEizlKMauVJsK2LEks5lceAKt12okHZjh6Hk7NWIL6NEY4-eaNVr4tQrkns_EEImHz9ngI4bw,TFT13_Rumble,"['TFT_Item_IonicSpark', 'TFT_Item_Crownguard', 'TFT_Item_AdaptiveHelm']",6,2,2
NA1_5220718169,wjziaJEizlKMauVJsK2LEks5lceAKt12okHZjh6Hk7NWIL6NEY4-eaNVr4tQrkns_EEImHz9ngI4bw,TFT13_Sion,[],9,2,2
NA1_5220718169,wjziaJEizlKMauVJsK2LEks5lceAKt12okHZjh6Hk7NWIL6NEY4-eaNVr4tQrkns_EEImHz9ngI4bw,TFT13_JayceSummon,[],9,2,2
NA1_5220718169,74xv9--BZz07qTMJYiZpmzVI-Ks2m2PtnkSZGey8MTVtu6WBwmLu9RHMCaQnaIL8pV1fVW1ebVVEjw,TFT13_Zyra,[],0,2,8
NA1_5220718169,74xv9--BZz07qTMJYiZpmzVI-Ks2m2PtnkSZGey8MTVtu6WBwmLu9RHMCaQnaIL8pV1fVW1ebVVEjw,TFT13_Urgot,[],1,2,8
NA1_5220718169,74xv9--BZz07qTMJYiZpmzVI-Ks2m2PtnkSZGey8MTVtu6WBwmLu9RHMCaQnaIL8pV1fVW1ebVVEjw,TFT13_Zeri,['TFT_Item_LastWhisper'],1,1,8
NA1_5220718169,74xv9--BZz07qTMJYiZpmzVI-Ks2m2PtnkSZGey8MTVtu6WBwmLu9RHMCaQnaIL8pV1fVW1ebVVEjw,TFT13_Chainsaw,[],2,2,8
NA1_5220718169,74xv9--BZz07qTMJYiZpmzVI-Ks2m2PtnkSZGey8MTVtu6WBwmLu9RHMCaQnaIL8pV1fVW1ebVVEjw,TFT13_NunuWillump,[],2,2,8
NA1_5220718169,74xv9--BZz07qTMJYiZpmzVI-Ks2m2PtnkSZGey8MTVtu6WBwmLu9RHMCaQnaIL8pV1fVW1ebVVEjw,TFT13_Ambessa,[],4,1,8
NA1_5220718169,74xv9--BZz07qTMJYiZpmzVI-Ks2m2PtnkSZGey8MTVtu6WBwmLu9RHMCaQnaIL8pV1fVW1ebVVEjw,TFT13_DrMundo,"['TFT_Item_WarmogsArmor', 'TFT_Item_BrambleVest', 'TFT_Item_Redemption']",4,2,8
NA1_5220718169,74xv9--BZz07qTMJYiZpmzVI-Ks2m2PtnkSZGey8MTVtu6WBwmLu9RHMCaQnaIL8pV1fVW1ebVVEjw,TFT13_Twitch,"['TFT_Item_RunaansHurricane', 'TFT_Item_InfinityEdge', 'TFT_Item_GuinsoosRageblade']",4,2,8
NA1_5220718169,74xv9--BZz07qTMJYiZpmzVI-Ks2m2PtnkSZGey8MTVtu6WBwmLu9RHMCaQnaIL8pV1fVW1ebVVEjw,TFT13_LeBlanc,"['TFT_Item_ForceOfNature', 'TFT_Item_BlueBuff']",6,1,8
NA1_5220718169,5qrP9s-cdotsAgk2HAndQ2j67GjAj3CafUj46xdM7b8INvdrdv3-WYC8V-qpRY3rKhtL_rTCeH8dmg,TFT13_Blue,[],0,1,5
NA1_5220718169,5qrP9s-cdotsAgk2HAndQ2j67GjAj3CafUj46xdM7b8INvdrdv3-WYC8V-qpRY3rKhtL_rTCeH8dmg,TFT13_Trundle,[],0,2,5
NA1_5220718169,5qrP9s-cdotsAgk2HAndQ2j67GjAj3CafUj46xdM7b8INvdrdv3-WYC8V-qpRY3rKhtL_rTCeH8dmg,TFT13_Gangplank,"['TFT_Item_Deathblade', 'TFT_Item_ForceOfNature', 'TFT_Item_RecurveBow']",2,2,5
NA1_5220718169,5qrP9s-cdotsAgk2HAndQ2j67GjAj3CafUj46xdM7b8INvdrdv3-WYC8V-qpRY3rKhtL_rTCeH8dmg,tft13_elise,[],4,1,5
NA1_5220718169,5qrP9s-cdotsAgk2HAndQ2j67GjAj3CafUj46xdM7b8INvdrdv3-WYC8V-qpRY3rKhtL_rTCeH8dmg,TFT13_Ekko,"['TFT_Item_UnstableConcoction', 'TFT_Item_IonicSpark', 'TFT_Item_TearOfTheGoddess']",4,2,5
NA1_5220718169,5qrP9s-cdotsAgk2HAndQ2j67GjAj3CafUj46xdM7b8INvdrdv3-WYC8V-qpRY3rKhtL_rTCeH8dmg,TFT13_Ekko,['TFT_Item_PowerGauntlet'],4,2,5
NA1_5220718169,5qrP9s-cdotsAgk2HAndQ2j67GjAj3CafUj46xdM7b8INvdrdv3-WYC8V-qpRY3rKhtL_rTCeH8dmg,TFT13_Corki,"['TFT_Item_InfinityEdge', 'TFT_Item_LastWhisper', 'TFT_Item_GiantsBelt']",4,2,5
NA1_5220718169,5qrP9s-cdotsAgk2HAndQ2j67GjAj3CafUj46xdM7b8INvdrdv3-WYC8V-qpRY3rKhtL_rTCeH8dmg,TFT13_Rumble,"['TFT_Item_Crownguard', 'TFT_Item_Bloodthirster', 'TFT_Item_NegatronCloak']",6,2,5
NA1_5220718169,5qrP9s-cdotsAgk2HAndQ2j67GjAj3CafUj46xdM7b8INvdrdv3-WYC8V-qpRY3rKhtL_rTCeH8dmg,TFT13_Warwick,"['TFT_Item_SteraksGage', 'TFT_Item_FrozenHeart', 'TFT_Item_UnstableConcoction']",8,1,5
NA1_5220718169,5qrP9s-cdotsAgk2HAndQ2j67GjAj3CafUj46xdM7b8INvdrdv3-WYC8V-qpRY3rKhtL_rTCeH8dmg,TFT13_Viktor,[],8,1,5
NA1_5220718169,G8O22skjXgZ7o53EmZUWdIp4UzrmkP2viXbxmeOvkpyau4f8Fvwa5kiOytg7zuCL_HgeXQOf3oKzVw,TFT13_Singed,"['TFT_Item_BrambleVest', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_Redemption']",0,3,4
NA1_5220718169,G8O22skjXgZ7o53EmZUWdIp4UzrmkP2viXbxmeOvkpyau4f8Fvwa5kiOytg7zuCL_HgeXQOf3oKzVw,TFT13_Vex,[],0,3,4
NA1_5220718169,G8O22skjXgZ7o53EmZUWdIp4UzrmkP2viXbxmeOvkpyau4f8Fvwa5kiOytg7zuCL_HgeXQOf3oKzVw,TFT13_Rell,['TFT_Item_RedBuff'],1,3,4
NA1_5220718169,G8O22skjXgZ7o53EmZUWdIp4UzrmkP2viXbxmeOvkpyau4f8Fvwa5kiOytg7zuCL_HgeXQOf3oKzVw,TFT13_RenataGlasc,"['TFT_Item_Quicksilver', 'TFT_Item_ArchangelsStaff', 'TFT_Item_SpearOfShojin']",1,3,4
NA1_5220718169,G8O22skjXgZ7o53EmZUWdIp4UzrmkP2viXbxmeOvkpyau4f8Fvwa5kiOytg7zuCL_HgeXQOf3oKzVw,TFT13_Nami,[],2,2,4
NA1_5220718169,G8O22skjXgZ7o53EmZUWdIp4UzrmkP2viXbxmeOvkpyau4f8Fvwa5kiOytg7zuCL_HgeXQOf3oKzVw,TFT13_NunuWillump,[],2,2,4
NA1_5220718169,G8O22skjXgZ7o53EmZUWdIp4UzrmkP2viXbxmeOvkpyau4f8Fvwa5kiOytg7zuCL_HgeXQOf3oKzVw,TFT13_Heimerdinger,[],4,2,4
NA1_5220718169,G8O22skjXgZ7o53EmZUWdIp4UzrmkP2viXbxmeOvkpyau4f8Fvwa5kiOytg7zuCL_HgeXQOf3oKzVw,TFT13_Malzahar,"['TFT_Item_GuinsoosRageblade', 'TFT_Item_PowerGauntlet', 'TFT_Item_GuinsoosRageblade']",6,1,4
NA1_5217814954,id7xh0xwLCQpIRX8qc8NdU0h2B7F1gZWhE6ABheXGmjCnOvMgFlZvDNef-qKkOxSc9YAgDnSeTMGUA,TFT13_Vladimir,[],1,2,7
NA1_5217814954,id7xh0xwLCQpIRX8qc8NdU0h2B7F1gZWhE6ABheXGmjCnOvMgFlZvDNef-qKkOxSc9YAgDnSeTMGUA,TFT13_Tristana,[],1,1,7
NA1_5217814954,id7xh0xwLCQpIRX8qc8NdU0h2B7F1gZWhE6ABheXGmjCnOvMgFlZvDNef-qKkOxSc9YAgDnSeTMGUA,tft13_swain,"['TFT_Item_FrozenHeart', 'TFT_Item_BrambleVest', 'TFT_Item_IonicSpark']",2,2,7
NA1_5217814954,id7xh0xwLCQpIRX8qc8NdU0h2B7F1gZWhE6ABheXGmjCnOvMgFlZvDNef-qKkOxSc9YAgDnSeTMGUA,TFT13_Nami,['TFT_Item_StatikkShiv'],2,2,7
NA1_5217814954,id7xh0xwLCQpIRX8qc8NdU0h2B7F1gZWhE6ABheXGmjCnOvMgFlZvDNef-qKkOxSc9YAgDnSeTMGUA,TFT13_Elise,['TFT13_Item_SorcererEmblemItem'],4,1,7
NA1_5217814954,id7xh0xwLCQpIRX8qc8NdU0h2B7F1gZWhE6ABheXGmjCnOvMgFlZvDNef-qKkOxSc9YAgDnSeTMGUA,TFT13_Ambessa,['TFT13_Item_SorcererEmblemItem'],4,1,7
NA1_5217814954,id7xh0xwLCQpIRX8qc8NdU0h2B7F1gZWhE6ABheXGmjCnOvMgFlZvDNef-qKkOxSc9YAgDnSeTMGUA,TFT13_Garen,['TFT_Item_Crownguard'],4,2,7
NA1_5217814954,id7xh0xwLCQpIRX8qc8NdU0h2B7F1gZWhE6ABheXGmjCnOvMgFlZvDNef-qKkOxSc9YAgDnSeTMGUA,TFT13_Zoe,"['TFT_Item_SpearOfShojin', 'TFT_Item_Leviathan', 'TFT_Item_PowerGauntlet']",4,2,7
NA1_5217814954,id7xh0xwLCQpIRX8qc8NdU0h2B7F1gZWhE6ABheXGmjCnOvMgFlZvDNef-qKkOxSc9YAgDnSeTMGUA,TFT13_LeBlanc,"['TFT_Item_SpearOfShojin', 'TFT_Item_Morellonomicon', 'TFT_Item_PowerGauntlet']",6,1,7
NA1_5217814954,id7xh0xwLCQpIRX8qc8NdU0h2B7F1gZWhE6ABheXGmjCnOvMgFlZvDNef-qKkOxSc9YAgDnSeTMGUA,TFT13_Sion,[],9,1,7
NA1_5217814954,r4NAkUDC-oI0AZAAEbGI2fKsUUwfuWeUT0id4cWtgp_qflA0CBTZRAPB_O83YceQZZhkgSsUTMH6Pw,TFT13_Urgot,[],1,2,5
NA1_5217814954,r4NAkUDC-oI0AZAAEbGI2fKsUUwfuWeUT0id4cWtgp_qflA0CBTZRAPB_O83YceQZZhkgSsUTMH6Pw,TFT13_NunuWillump,[],2,2,5
NA1_5217814954,r4NAkUDC-oI0AZAAEbGI2fKsUUwfuWeUT0id4cWtgp_qflA0CBTZRAPB_O83YceQZZhkgSsUTMH6Pw,TFT13_Elise,['TFT_Item_GuardianAngel'],4,2,5
NA1_5217814954,r4NAkUDC-oI0AZAAEbGI2fKsUUwfuWeUT0id4cWtgp_qflA0CBTZRAPB_O83YceQZZhkgSsUTMH6Pw,TFT13_DrMundo,"['TFT_Item_BrambleVest', 'TFT_Item_Redemption', 'TFT_Item_SpectralGauntlet']",4,2,5
NA1_5217814954,r4NAkUDC-oI0AZAAEbGI2fKsUUwfuWeUT0id4cWtgp_qflA0CBTZRAPB_O83YceQZZhkgSsUTMH6Pw,TFT13_Twitch,"['TFT_Item_GuinsoosRageblade', 'TFT_Item_InfinityEdge', 'TFT_Item_RapidFireCannon']",4,2,5
NA1_5217814954,r4NAkUDC-oI0AZAAEbGI2fKsUUwfuWeUT0id4cWtgp_qflA0CBTZRAPB_O83YceQZZhkgSsUTMH6Pw,TFT13_Vi,"['TFT13_Item_ExperimentEmblemItem', 'TFT_Item_Bloodthirster', 'TFT_Item_SteraksGage']",4,2,5
NA1_5217814954,r4NAkUDC-oI0AZAAEbGI2fKsUUwfuWeUT0id4cWtgp_qflA0CBTZRAPB_O83YceQZZhkgSsUTMH6Pw,TFT13_Caitlyn,['TFT_Item_LastWhisper'],6,1,5
NA1_5217814954,r4NAkUDC-oI0AZAAEbGI2fKsUUwfuWeUT0id4cWtgp_qflA0CBTZRAPB_O83YceQZZhkgSsUTMH6Pw,TFT13_Viktor,[],8,1,5
NA1_5217814954,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Irelia,[],0,2,3
NA1_5217814954,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Vex,[],0,2,3
NA1_5217814954,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Rell,"['TFT4_Item_OrnnAnimaVisage', 'TFT_Item_WarmogsArmor', 'TFT_Item_BrambleVest']",1,3,3
NA1_5217814954,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_RenataGlasc,"['TFT_Item_Quicksilver', 'TFT_Item_ArchangelsStaff', 'TFT_Item_SpearOfShojin']",1,3,3
NA1_5217814954,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Heimerdinger,[],4,1,3
NA1_5217814954,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Ambessa,[],4,1,3
NA1_5217814954,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Illaoi,['TFT_Item_RedBuff'],4,1,3
NA1_5217814954,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Malzahar,"['TFT_Item_MadredsBloodrazor', 'TFT_Item_RabadonsDeathcap']",6,1,3
NA1_5217814954,ICF0xAKPslJ2WOyXfNmmxa2CzwJrv1qEVo-7gOivwim7XTZs9bJERkGB3Ry19X8UCKRYCwngktezcQ,TFT13_Rumble,"['TFT13_Item_InvokerEmblemItem', 'TFT_Item_IonicSpark', 'TFT_Item_Crownguard']",6,1,3
NA1_5217814954,BE98ug9jmIN-HDGmb_MfAZXMNnp_HQxNDxqOZbWc-7addxHk1vq6o6RB-ifWrYBmE-omqJigVwR63g,TFT13_Morgana,[],0,1,6
NA1_5217814954,BE98ug9jmIN-HDGmb_MfAZXMNnp_HQxNDxqOZbWc-7addxHk1vq6o6RB-ifWrYBmE-omqJigVwR63g,TFT13_Vladimir,[],1,2,6
NA1_5217814954,BE98ug9jmIN-HDGmb_MfAZXMNnp_HQxNDxqOZbWc-7addxHk1vq6o6RB-ifWrYBmE-omqJigVwR63g,TFT13_Tristana,[],1,2,6
NA1_5217814954,BE98ug9jmIN-HDGmb_MfAZXMNnp_HQxNDxqOZbWc-7addxHk1vq6o6RB-ifWrYBmE-omqJigVwR63g,tft13_swain,"['TFT_Item_Crownguard', 'TFT_Item_SpectralGauntlet']",2,2,6
NA1_5217814954,BE98ug9jmIN-HDGmb_MfAZXMNnp_HQxNDxqOZbWc-7addxHk1vq6o6RB-ifWrYBmE-omqJigVwR63g,TFT13_Nami,[],2,2,6
NA1_5217814954,BE98ug9jmIN-HDGmb_MfAZXMNnp_HQxNDxqOZbWc-7addxHk1vq6o6RB-ifWrYBmE-omqJigVwR63g,TFT13_Elise,"['TFT13_Item_SorcererEmblemItem', 'TFT_Item_PowerGauntlet', 'TFT_Item_SpearOfShojin']",4,1,6
NA1_5217814954,BE98ug9jmIN-HDGmb_MfAZXMNnp_HQxNDxqOZbWc-7addxHk1vq6o6RB-ifWrYBmE-omqJigVwR63g,TFT13_Ambessa,['TFT13_Item_SorcererEmblemItem'],4,2,6
NA1_5217814954,BE98ug9jmIN-HDGmb_MfAZXMNnp_HQxNDxqOZbWc-7addxHk1vq6o6RB-ifWrYBmE-omqJigVwR63g,TFT13_Garen,"['TFT4_Item_OrnnRanduinsSanctum', 'TFT_Item_IonicSpark', 'TFT_Item_NightHarvester']",4,2,6
NA1_5217814954,BE98ug9jmIN-HDGmb_MfAZXMNnp_HQxNDxqOZbWc-7addxHk1vq6o6RB-ifWrYBmE-omqJigVwR63g,TFT13_LeBlanc,"['TFT_Item_Quicksilver', 'TFT_Item_Leviathan', 'TFT_Item_PowerGauntlet']",6,1,6
NA1_5217814954,BE98ug9jmIN-HDGmb_MfAZXMNnp_HQxNDxqOZbWc-7addxHk1vq6o6RB-ifWrYBmE-omqJigVwR63g,TFT13_Sion,[],9,2,6
NA1_5217814954,PlB-8bXpVj0oKAnZBx7u6eT2VM8ckj5yoIStKPUpozkG1Na79ov5NHcvZ12VR8pCONGscNAUfdLlcQ,TFT13_Irelia,[],0,1,4
NA1_5217814954,PlB-8bXpVj0oKAnZBx7u6eT2VM8ckj5yoIStKPUpozkG1Na79ov5NHcvZ12VR8pCONGscNAUfdLlcQ,TFT13_Leona,[],1,2,4
NA1_5217814954,PlB-8bXpVj0oKAnZBx7u6eT2VM8ckj5yoIStKPUpozkG1Na79ov5NHcvZ12VR8pCONGscNAUfdLlcQ,TFT13_Rell,"['TFT_Item_IonicSpark', 'TFT_Item_RabadonsDeathcap']",1,2,4
NA1_5217814954,PlB-8bXpVj0oKAnZBx7u6eT2VM8ckj5yoIStKPUpozkG1Na79ov5NHcvZ12VR8pCONGscNAUfdLlcQ,TFT13_Tristana,[],1,1,4
NA1_5217814954,PlB-8bXpVj0oKAnZBx7u6eT2VM8ckj5yoIStKPUpozkG1Na79ov5NHcvZ12VR8pCONGscNAUfdLlcQ,TFT13_Ezreal,"['TFT13_Item_TitanEmblemItem', 'TFT_Item_RapidFireCannon']",2,2,4
NA1_5217814954,PlB-8bXpVj0oKAnZBx7u6eT2VM8ckj5yoIStKPUpozkG1Na79ov5NHcvZ12VR8pCONGscNAUfdLlcQ,TFT13_Beardy,"['TFT_Item_ThiefsGloves', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_RedBuff']",2,2,4
NA1_5217814954,PlB-8bXpVj0oKAnZBx7u6eT2VM8ckj5yoIStKPUpozkG1Na79ov5NHcvZ12VR8pCONGscNAUfdLlcQ,TFT13_Heimerdinger,"['TFT_Item_SpearOfShojin', 'TFT_Item_ArchangelsStaff', 'TFT_Item_JeweledGauntlet']",4,2,4
NA1_5217814954,PlB-8bXpVj0oKAnZBx7u6eT2VM8ckj5yoIStKPUpozkG1Na79ov5NHcvZ12VR8pCONGscNAUfdLlcQ,TFT13_Illaoi,"['TFT_Item_GargoyleStoneplate', 'TFT_Item_SpectralGauntlet', 'TFT_Item_WarmogsArmor']",4,2,4
NA1_5217814954,PlB-8bXpVj0oKAnZBx7u6eT2VM8ckj5yoIStKPUpozkG1Na79ov5NHcvZ12VR8pCONGscNAUfdLlcQ,TFT13_Jayce,"['TFT_Item_InfinityEdge', 'TFT_Item_SpearOfShojin', 'TFT_Item_SpearOfShojin']",6,2,4
NA1_5217814954,PlB-8bXpVj0oKAnZBx7u6eT2VM8ckj5yoIStKPUpozkG1Na79ov5NHcvZ12VR8pCONGscNAUfdLlcQ,TFT13_JayceSummon,[],9,2,4
